title,company_name,location_city,location_state,location_zip,compensation_pay,description_all
x,x,SAN FRANCISCO,CA,94121,50911,x
x,x,DES MOINES,CA,,44993,x
x,x,SAN FRANCISCO,CA,94121,106610,x
x,x,MOUNTAIN VIEW,CA,94041,89925,x
x,x,LOUISVILLE,KY,40266,73228,x
x,x,PLANO,TX,75025,81460,x
x,x,,CA,,86380,x
x,x,SEATTLE,WA,,90292,x
x,x,,CA,,105120,x
x,x,PLANO,TX,75025,88373,x
x,x,GLENDALE,CA,91204,105120,x
x,x,MENLO PARK,CA,94025,50911,x
x,x,ST LOUIS,MO,63117,68116,x
x,x,MINNEAPOLIS,MN,55404,172880,x
x,x,KING OF PRUSSIA,PA,19406,117700,x
x,x,MAPLEWOOD,MN,,172880,x
x,x,MENLO PARK,CA,94025,136291,x
x,x,SAN FRANCISCO,CA,94112,106610,x
x,x,CHEVY CHASE,MD,20825,106219,x
x,x,HOFFMAN ESTATES,IL,60179,85368,x
x,x,DRAPER,UT,84020,50911,x
x,x,CHELMSFORD,MA,1824,,x
x,x,PLANO,TX,75075,118020,x
x,x,ATLANTA,GA,,50911,x
x,x,SAN FRANCISCO,CA,94121,106610,x
x,x,SAN FRANCISCO,CA,,106610,x
x,x,NEW YORK,NY,10015,121110,x
x,x,HILLSBORO,OR,97123,121950,x
x,x,WESTLAKE,TX,,103930,x
x,x,SUNNYVALE,CA,94085,105120,x
x,x,SEATTLE,WA,98101,50190,x
x,x,SAN FRANCISCO,CA,94121,109584,x
x,x,TAMPA,FL,33607,,x
x,x,BOSTON,MA,2127,135930,x
x,x,NEW YORK,NY,10015,50911,x
x,x,BENTONVILLE,AR,72712,50911,x
x,x,DALLAS,TX,75214,88373,x
x,x,SAN FRANCISCO,CA,94104,106610,x
x,x,SAN JOSE,CA,95125,106610,x
x,x,SAN ANTONIO,TX,78201,83345,x
x,x,SALT LAKE CITY,UT,84101,42239,x
x,x,SAN FRANCISCO,CA,94104,87160,x
x,x,NEW YORK CITY,NY,10010,121110,x
x,x,LOS ANGELES,CA,90001,50911,x
x,x,NASHVILLE,TN,37201,50911,x
x,x,JEFFERSON MANOR,VA,,63050,x
x,x,HOFFMAN ESTATES,IL,60179,50911,x
x,x,AUSTIN,TX,78722,116828,x
x,x,SAN JOSE,CA,95110,113432,x
x,x,PLANO,TX,75025,103552,x
x,x,MOUNTAIN VIEW,CA,94041,73407,x
x,x,SAN FRANCISCO,CA,94121,67740,x
x,x,LITTLETON,CO,80120,121587,x
x,x,MELBOURNE,FL,32935,149010,x
x,x,SEATTLE,WA,98101,111710,x
x,x,DETROIT,MI,48201,97049,x
x,x,PORTLAND,OR,97201,92049,x
x,x,SAN FRANCISCO,CA,,89925,x
x,x,FORT MEADE,MD,,123170,x
x,x,NEW YORK,NY,10015,121110,x
x,x,SANTA CLARA VALLEY,CA,,40571,x
x,x,,DC,,50911,x
x,x,DES MOINES,IA,50309,50911,x
x,x,MCALLEN,TX,78501,50911,x
x,x,TAMPA,FL,33602,103271,x
x,x,OMAHA,NE,68102,92533,x
x,x,PROVIDENCE,RI,2903,103513,x
x,x,,CA,,141903,x
x,x,SAN FRANCISCO,CA,94121,95150,x
x,x,GREENSBORO,NC,27401,50911,x
x,x,GREENVILLE,SC,29601,50911,x
x,x,SACRAMENTO,CA,95814,113432,x
x,x,MOUNTAIN VIEW,CA,94035,136291,x
x,x,SAN FRANCISCO,CA,94101,105233,x
x,x,ATLANTA,GA,,,x
x,x,,MO,,68116,x
x,x,MAHWAH,NJ,7430,110690,x
x,x,BALTIMORE,MD,21201,116294,x
x,x,SMITHFIELD,RI,2828,79146,x
x,x,REDWOOD CITY,CA,94061,72987,x
x,x,SEATTLE,WA,98109,81495,x
x,x,SAN FRANCISCO,CA,94121,105120,x
x,x,REDWOOD CITY,CA,94063,106610,x
x,x,DALLAS,TX,75201,83345,x
x,x,REDWOOD CITY,CA,94061,72987,x
x,x,SAN FRANCISCO,CA,94121,106610,x
x,x,HARTFORD,CT,6112,50911,x
x,x,SANTA CLARA,CA,95054,89925,x
x,x,CHICAGO,IL,60624,85368,x
x,x,NORTHBROOK,IL,60062,25195,x
x,x,SEATTLE,WA,98101,102666,x
x,x,MENLO PARK,CA,94025,136291,x
x,x,SEATTLE,WA,98118,111710,x
x,x,STAMFORD,CT,6903,95058,x
x,x,NEW YORK,NY,10015,121110,x
x,x,ARLINGTON,VA,22203,91299,x
x,x,SANTA CLARA,CA,95054,96676,x
x,x,VIENNA,VA,22180,50911,x
x,x,SEATTLE,WA,98144,106196,x
x,x,,CA,,81358,x
x,x,MENLO PARK,CA,94025,106610,x
x,x,HOFFMAN ESTATES,IL,60179,50911,x
x,x,SAN FRANCISCO,CA,,89925,x
x,x,SAN BRUNO,CA,94066,106610,x
x,x,IRVING,TX,,118020,x
x,x,PALO ALTO,CA,94306,89925,x
x,x,RICHMOND,VA,23219,118109,x
x,x,CHANTILLY,VA,20151,101050,x
x,x,JACKSONVILLE,FL,32099,57930,x
x,x,PALO ALTO,CA,94301,89925,x
x,x,MC LEAN,VA,22102,150000,x
x,x,NEW YORK,NY,10014,121110,x
x,x,,CA,,106610,x
x,x,PLANO,TX,75025,103552,x
x,x,KENSINGTON,MD,20891,71090,x
x,x,SAN FRANCISCO,CA,94101,67740,x
x,x,SAN FRANCISCO,CA,94121,106610,x
x,x,SANTA CLARA,CA,95054,96676,x
x,x,SEATTLE,WA,98194,130508,x
x,x,SANTA CLARA,CA,95054,89925,x
x,x,HOUSTON,TX,77054,118020,x
x,x,BURLINGTON,MA,1803,69129,x
x,x,LAKELAND,FL,33801,50911,x
x,x,ROCHESTER,NY,14604,50911,x
x,x,HOUSTON,TX,77002,50911,x
x,x,PRINCETON,NJ,8544,50911,x
x,x,BRIDGEPORT,CT,6604,115139,x
x,x,BENTONVILLE,AR,72716,50911,x
x,x,HOUSTON,TX,77009,93030,x
x,x,SAN JOSE,CA,95125,106610,x
x,x,ATLANTA,GA,30318,50911,x
x,x,SEATTLE,WA,98118,26780,x
x,x,NEW YORK,NY,10015,87270,x
x,x,CAMBRIDGE,MA,2238,97065,x
x,x,SEATTLE,WA,98118,111710,x
x,x,CHARLOTTE,NC,28202,99522,x
x,x,NORFOLK,VA,,89926,x
x,x,COLUMBUS,OH,43203,100933,x
x,x,SAN FRANCISCO,CA,94104,105120,x
x,x,MOUNTAIN VIEW,CA,94041,50911,x
x,x,MC LEAN,VA,22102,50911,x
x,x,SAN BRUNO,CA,94098,106610,x
x,x,CHICAGO,IL,60623,109310,x
x,x,CHICAGO,IL,60624,88153,x
x,x,GLENDORA,NJ,8029,110690,x
x,x,TUCSON,AZ,85702,58692,x
x,x,BOSTON,MA,2121,,x
x,x,,MA,,135930,x
x,x,HARRISBURG,PA,17101,105180,x
x,x,CAMBRIDGE,MA,2142,135930,x
x,x,NORTHBROOK,IL,60062,,x
x,x,NEW YORK CITY,NY,10292,121110,x
x,x,REDWOOD CITY,CA,94063,72987,x
x,x,NEW YORK,NY,10015,121110,x
x,x,MENLO PARK,CA,94025,127548,x
x,x,MENLO PARK,CA,94025,136291,x
x,x,SAN FRANCISCO,CA,94121,89925,x
x,x,CHICAGO,IL,60624,86980,x
x,x,SAN FRANCISCO,CA,,99760,x
x,x,VIRGINIA BEACH,VA,23451,118109,x
x,x,PALO ALTO,CA,94306,164041,x
x,x,ATLANTA,GA,30318,,x
x,x,SAN JOSE,CA,95125,,x
x,x,SEATTLE,WA,98101,111710,x
x,x,SANTA CLARA,CA,95054,81358,x
x,x,SAN FRANCISCO,CA,94199,105120,x
x,x,IRVINE,CA,92602,90120,x
x,x,ATLANTA,GA,30318,125890,x
x,x,BALTIMORE,MD,21218,123170,x
x,x,FRAMINGHAM,MA,1701,103201,x
x,x,SAN MATEO,CA,94404,106610,x
x,x,CHARLOTTE,NC,28269,84641,x
x,x,MOUNTAIN VIEW,CA,94035,50911,x
x,x,SEATTLE,WA,98118,90292,x
x,x,NEW YORK CITY,NY,10001,98613,x
x,x,AUSTIN,TX,78722,80339,x
x,x,LOS GATOS,CA,95030,132383,x
x,x,SAN DIEGO,CA,92190,72260,x
x,x,PENNINGTON,NJ,8534,110690,x
x,x,MEMPHIS,TN,37501,56306,x
x,x,SAN DIEGO,CA,92119,106610,x
x,x,PHOENIX,AZ,85001,83777,x
x,x,DES MOINES,IA,50316,64734,x
x,x,SEATTLE,WA,,90292,x
x,x,DENVER,CO,80237,50911,x
x,x,SAN FRANCISCO,CA,94107,106610,x
x,x,PALO ALTO,CA,94306,106610,x
x,x,SAN JOSE,CA,,150000,x
x,x,DETROIT,MI,48210,120000,x
x,x,SAN FRANCISCO,CA,94107,127548,x
x,x,CARPINTERIA,CA,93013,95923,x
x,x,SAN FRANCISCO,CA,94121,106610,x
x,x,REDMOND,WA,98053,115637,x
x,x,PALO ALTO,CA,94301,,x
x,x,PLANO,TX,75025,,x
x,x,DETROIT,MI,48201,88024,x
x,x,ATLANTA,GA,30303,50911,x
x,x,NEW YORK,NY,10015,83990,x
x,x,TUCSON,AZ,85701,50911,x
x,x,DETROIT,MI,48210,120000,x
x,x,DENVER,CO,80202,50911,x
x,x,SAINT LOUIS,MO,63101,50911,x
x,x,HARTFORD,CT,6112,92344,x
x,x,LOS ANGELES,CA,90001,113432,x
x,x,LOUISVILLE,KY,40202,75397,x
x,x,AKRON,OH,44301,89092,x
x,x,SMITHFIELD,RI,2917,50911,x
x,x,PALO ALTO,CA,94306,127548,x
x,x,BELLEVUE,WA,98006,64670,x
x,x,,NY,,144895,x
x,x,GROTON,CT,6349,85950,x
x,x,NEW YORK,NY,10015,121110,x
x,x,BUDA,TX,78610,120000,x
x,x,ACCORD,NY,12404,83990,x
x,x,PLEASANTON,CA,94588,106610,x
x,x,REDWOOD CITY,CA,94061,105370,x
x,x,MOUNTAIN VIEW,CA,94035,47035,x
x,x,RALEIGH,NC,27628,160000,x
x,x,SAN BRUNO,CA,94066,,x
x,x,LANDOVER HILLS,MD,,71090,x
x,x,CHICAGO,IL,60624,77482,x
x,x,HOFFMAN ESTATES,IL,60169,57757,x
x,x,CAMBRIDGE,MA,2140,135930,x
x,x,WEST HOLLYWOOD,CA,90069,145804,x
x,x,SAN FRANCISCO,CA,94121,123500,x
x,x,HENDERSON,NV,89044,56306,x
x,x,SANTA MONICA,CA,90405,106610,x
x,x,CHARLOTTE,NC,28269,87526,x
x,x,SEATTLE,WA,98101,50911,x
x,x,CARROLLTON,TX,75006,118020,x
x,x,MENLO PARK,CA,94025,136291,x
x,x,PALO ALTO,CA,,127548,x
x,x,IRVINE,CA,92604,90120,x
x,x,PLANO,TX,75025,24670,x
x,x,WAYNE,PA,19080,117700,x
x,x,CANTON,MI,48187,120000,x
x,x,KANSAS CITY,MO,64138,85444,x
x,x,WASHINGTON,DC,20404,67306,x
x,x,FOSTER CITY,CA,,106610,x
x,x,SACRAMENTO,CA,95817,99760,x
x,x,CHICAGO,IL,60624,85368,x
x,x,VIENNA,VA,22185,122875,x
x,x,SEATTLE,WA,,150000,x
x,x,REDWOOD CITY,CA,94061,105370,x
x,x,NEW YORK,NY,10015,144895,x
x,x,LOS ANGELES,CA,90047,106610,x
x,x,AUSTIN,TX,73301,83345,x
x,x,PLANO,TX,75025,,x
x,x,MOUNTAIN VIEW,CA,94041,105120,x
x,x,,NC,,112400,x
x,x,CHICAGO,IL,60661,139110,x
x,x,MCLEAN,VA,,111840,x
x,x,NEW YORK,NY,10075,121110,x
x,x,LOS ANGELES,CA,90047,106610,x
x,x,WALTHAM,MA,2451,94688,x
x,x,NEW YORK CITY,NY,10010,144895,x
x,x,BOSTON,MA,2127,145000,x
x,x,DURHAM,NC,27709,112400,x
x,x,PLANO,TX,,81460,x
x,x,WASHINGTON,DC,20037,50911,x
x,x,JACKSONVILLE,FL,32204,90824,x
x,x,ENGLEWOOD,CO,80111,93136,x
x,x,ENGLEWOOD,CO,80111,50911,x
x,x,REDMOND,WA,98052,118039,x
x,x,NEW YORK,NY,10015,50911,x
x,x,SALT LAKE CITY,UT,84101,94791,x
x,x,WILMINGTON,DE,19801,100210,x
x,x,LIVONIA,MI,48150,85351,x
x,x,SAN JOSE,CA,95125,100530,x
x,x,BOSTON,MA,2108,104005,x
x,x,LOS ANGELES,CA,90001,105233,x
x,x,RALEIGH,NC,27601,99670,x
x,x,PORTLAND,OR,97218,98281,x
x,x,SUNNYVALE,CA,94086,106610,x
x,x,REDWOOD CITY,CA,94063,106610,x
x,x,ALEXANDRIA,VA,22336,103873,x
x,x,PLEASANTON,CA,94588,106610,x
x,x,MOUNTAIN VIEW,CA,94041,90910,x
x,x,MENLO PARK,CA,94025,50911,x
x,x,AUSTIN,TX,78722,116828,x
x,x,CUPERTINO,CA,95015,105120,x
x,x,SAN FRANCISCO,CA,94121,106610,x
x,x,BELLEVUE,WA,98007,100160,x
x,x,REDWOOD CITY,CA,94061,130000,x
x,x,LOS ANGELES,CA,90047,105120,x
x,x,BASKING RIDGE,NJ,7920,75780,x
x,x,,CA,,89925,x
x,x,SAN FRANCISCO,CA,94121,136291,x
x,x,NEWTON,MA,2162,102730,x
x,x,REDMOND,WA,98053,132673,x
x,x,WEST HOLLYWOOD,CA,90069,105120,x
x,x,SAN FRANCISCO,CA,94104,105370,x
x,x,SAN FRANCISCO,CA,94121,142500,x
x,x,SANTA CLARA,CA,95054,89925,x
x,x,SANTA CLARA,CA,95054,96676,x
x,x,SAN FRANCISCO,CA,94112,106610,x
x,x,CAMBRIDGE,MA,2238,94040,x
x,x,SANTA CLARA,CA,,106610,x
x,x,CUPERTINO,CA,95015,127548,x
x,x,LAS VEGAS,NV,89164,,x
x,x,SEATTLE,WA,98101,90630,x
x,x,COLUMBIA,ME,,50911,x
x,x,NEW YORK,NY,10015,80850,x
x,x,CUPERTINO,CA,95014,89925,x
x,x,TAKOMA PARK,MD,20912,71090,x
x,x,ST LOUIS,MO,63108,85444,x
x,x,CUPERTINO,CA,95015,,x
x,x,SAN BRUNO,CA,94066,106610,x
x,x,PALO ALTO,CA,94306,106610,x
x,x,OAKLAND,CA,94605,109584,x
x,x,DENVER,CO,80202,106147,x
x,x,BALTIMORE,MD,21218,124464,x
x,x,PLANO,TX,75025,88373,x
x,x,SEATTLE,WA,98118,111710,x
x,x,,CA,,81358,x
x,x,SAN FRANCISCO,CA,94121,106610,x
x,x,PLEASANTON,CA,94588,106610,x
x,x,NORTHBROOK,IL,60062,25195,x
x,x,HALIFAX,NS,B3M 2M1,93721,x
x,x,AUSTIN,TX,78722,118020,x
x,x,PALO ALTO,CA,94306,121269,x
x,x,CORVALLIS,OR,97333,121950,x
x,x,BOSTON,MA,2127,97065,x
x,x,IRVINE,CA,92604,90120,x
x,x,NORTHBROOK,IL,60065,50911,x
x,x,BOSTON,MA,2108,110367,x
x,x,TAMPA,FL,33607,108018,x
x,x,ALEXANDRIA,VA,22336,103873,x
x,x,ST LOUIS,MO,,85444,x
x,x,PLEASANTON,CA,94588,106610,x
x,x,DETROIT,MI,48210,120000,x
x,x,NEW YORK,NY,,119662,x
x,x,BALTIMORE,MD,21218,106219,x
x,x,CHEVY CHASE,MD,20825,106219,x
x,x,BALTIMORE,MD,21218,106219,x
x,x,HERNDON,VA,20171,111840,x
x,x,NEW YORK,NY,10003,121110,x
x,x,SAN BRUNO,CA,94066,,x
x,x,MINNEAPOLIS,MN,55416,96790,x
x,x,PRINCETON,NJ,8544,50911,x
x,x,SAN FRANCISCO,CA,94121,106610,x
x,x,INDIANAPOLIS,IN,46202,142460,x
x,x,BOSTON,MA,2109,97065,x
x,x,,VA,,103873,x
x,x,WEST HOLLYWOOD,CA,90069,145804,x
x,x,NEW YORK CITY,NY,10013,121110,x
x,x,AUSTIN,TX,78722,83345,x
x,x,SAN FRANCISCO,CA,94102,106610,x
x,x,DENVER,CO,80201,50911,x
x,x,BRISBANE,CA,94005,106610,x
x,x,PALO ALTO,CA,94306,130328,x
x,x,PALO ALTO,CA,94302,50911,x
x,x,CARY,NC,27511,120000,x
x,x,MONTEREY,CA,93940,99760,x
x,x,FOSTER CITY,CA,,106610,x
x,x,SEATTLE,WA,98118,111710,x
x,x,LONGMONT,CO,80501,50911,x
x,x,HIALEAH,FL,33010,57930,x
x,x,PALO ALTO,CA,94306,26170,x
x,x,,NJ,,114326,x
x,x,LAS VEGAS,NV,89107,68845,x
x,x,IRVINE,CA,92602,105120,x
x,x,CHARLOTTESVILLE,VA,22901,81310,x
x,x,REDMOND,WA,98053,90630,x
x,x,SMITHFIELD,RI,,50911,x
x,x,MORRISVILLE,NC,27560,57116,x
x,x,PLANO,TX,75026,81460,x
x,x,ATLANTA,GA,30318,125890,x
x,x,AUSTIN,TX,78759,141199,x
x,x,STAMFORD,CT,6903,95058,x
x,x,HARTFORD,CT,6103,50911,x
x,x,JACKSON,MS,39201,50911,x
x,x,RIVERSIDE,CA,92501,113432,x
x,x,BOSTON,MA,2108,110367,x
x,x,TOLEDO,OH,43602,89092,x
x,x,REDWOOD CITY,CA,94061,127548,x
x,x,SANTA MONICA,CA,90401,,x
x,x,SAN FRANCISCO,CA,94112,106610,x
x,x,LAS VEGAS,NV,89107,99530,x
x,x,PLANO,TX,75025,88373,x
x,x,KANSAS CITY,KS,66101,50911,x
x,x,TUCSON,AZ,85735,58692,x
x,x,AKRON,OH,44301,50911,x
x,x,CAPE CORAL,FL,33904,103271,x
x,x,BUFFALO,NY,14201,111174,x
x,x,CHARLESTON,SC,29403,50911,x
x,x,BOSTON,MA,2127,135930,x
x,x,SAN FRANCISCO,CA,94105,100820,x
x,x,SEATTLE,WA,98118,50911,x
x,x,SANTA CLARA,CA,95054,77330,x
x,x,ATLANTA,GA,30303,50911,x
x,x,SEATTLE,WA,98118,111710,x
x,x,COLUMBUS,OH,43231,100933,x
x,x,SAN MATEO,CA,94403,50911,x
x,x,IRVINE,CA,92604,90120,x
x,x,SEATTLE,WA,98118,111710,x
x,x,OGDEN,UT,84401,94791,x
x,x,NEW YORK,NY,10015,121110,x
x,x,MORRISVILLE,NC,27560,112400,x
x,x,SUNNYVALE,CA,94087,136291,x
x,x,GREENVILLE,SC,29601,87762,x
x,x,CAMBRIDGE,MA,2140,135930,x
x,x,REDMOND,WA,98053,90630,x
x,x,SAN FRANCISCO,CA,94112,106610,x
x,x,ALBUQUERQUE,NM,87101,56306,x
x,x,OAKLAND,CA,94601,105233,x
x,x,JESSUP,MD,,123170,x
x,x,BROOKLYN,NY,11231,121110,x
x,x,WINDSOR MILL,MD,21244,124464,x
x,x,LOS ANGELES,CA,90047,145000,x
x,x,PALO ALTO,CA,94306,50911,x
x,x,REDMOND,WA,98052,64670,x
x,x,AUSTIN,TX,78722,118020,x
x,x,SANTA CLARA,CA,95054,89925,x
x,x,CHICAGO,IL,60601,109310,x
x,x,PHILADELPHIA,PA,19019,140816,x
x,x,BEAVERTON,OR,97005,121950,x
x,x,SACRAMENTO,CA,95814,50911,x
x,x,WASHINGTON,DC,20435,121920,x
x,x,NEW YORK,NY,10075,121110,x
x,x,BATON ROUGE,LA,70801,50911,x
x,x,OKLAHOMA CITY,OK,73102,50911,x
x,x,RICHMOND,VA,23219,50911,x
x,x,NORTHBROOK,IL,60062,25195,x
x,x,DUBUQUE,IA,52001,133230,x
x,x,LAS VEGAS,NV,89107,68845,x
x,x,MESA,AZ,85201,83777,x
x,x,PLANO,TX,75025,103552,x
x,x,SEATTLE,WA,98101,50911,x
x,x,SUNNYVALE,CA,94087,89925,x
x,x,REDMOND,WA,98053,111710,x
x,x,,CA,,96676,x
x,x,AUGUSTA,GA,30901,104158,x
x,x,CHEVY CHASE,MD,20813,106219,x
x,x,RICHMOND,VA,23261,68670,x
x,x,AUSTIN,TX,78722,116828,x
x,x,HERNDON,VA,20171,104863,x
x,x,ROSSLYN,VA,,101050,x
x,x,NEW YORK CITY,NY,10003,98416,x
x,x,NEW YORK CITY,NY,10013,121110,x
x,x,NEW YORK,NY,10015,83990,x
x,x,REDWOOD CITY,CA,94061,106610,x
x,x,IRVINE,CA,92602,90120,x
x,x,SAN JOSE,CA,95125,106610,x
x,x,REDMOND,WA,98053,90630,x
x,x,CAMBRIDGE,MA,2238,,x
x,x,SAN FRANCISCO,CA,,106610,x
x,x,PLANO,TX,75025,88373,x
x,x,ROSELAND,NJ,7068,84565,x
x,x,BOSTON,MA,,135930,x
x,x,NEW YORK,NY,10015,121110,x
x,x,RESTON,VA,20195,50911,x
x,x,WAYNE,PA,19087,76647,x
x,x,SEATTLE,WA,98104,26780,x
x,x,PORTLAND,OR,97218,121950,x
x,x,ATLANTA,GA,30318,125890,x
x,x,BALTIMORE,MD,21202,123170,x
x,x,SAN FRANCISCO,CA,94121,106610,x
x,x,BELLEVUE,WA,98004,90630,x
x,x,AUSTIN,TX,78722,116828,x
x,x,SIMI VALLEY,CA,93065,99760,x
x,x,MILWAUKEE,WI,53201,76079,x
x,x,OMAHA,NE,68102,56306,x
x,x,NEW YORK,NY,10075,173446,x
x,x,FRAMINGHAM,MA,1701,135930,x
x,x,COLUMBIA,ME,,77546,x
x,x,SAN RAMON,CA,94583,127548,x
x,x,NEW YORK,NY,10015,82914,x
x,x,SAN DIEGO,CA,92119,89925,x
x,x,REDMOND,WA,98052,90630,x
x,x,FORT MEADE,MD,,123170,x
x,x,NEW YORK,NY,10015,50911,x
x,x,BELLEVUE,WA,98006,124839,x
x,x,STAMFORD,CT,6903,50911,x
x,x,SEATTLE,WA,,111710,x
x,x,REDMOND,WA,98053,90630,x
x,x,PLANO,TX,75024,88373,x
x,x,SANTA CLARA,CA,95054,106610,x
x,x,GROTON,CT,6349,100499,x
x,x,BOSTON,MA,2127,135930,x
x,x,CHICAGO,IL,60290,50911,x
x,x,SANTA CLARA,CA,95054,89925,x
x,x,BALTIMORE,MD,21218,106219,x
x,x,REDWOOD CITY,CA,94061,72987,x
x,x,BROOKLYN,NY,11226,121110,x
x,x,SAN JOSE,CA,95125,127548,x
x,x,CHICAGO,IL,60664,86980,x
x,x,CAMBRIDGE,MA,2138,50911,x
x,x,PALO ALTO,CA,94306,50911,x
x,x,SEATTLE,WA,98118,50911,x
x,x,AUSTIN,TX,,,x
x,x,PLANO,TX,75025,88373,x
x,x,SAN DIEGO,CA,92101,106610,x
x,x,REDWOOD CITY,CA,94063,,x
x,x,SANTA CLARA,CA,95054,89925,x
x,x,WARREN,MI,48088,67931,x
x,x,WARREN,MI,48088,67931,x
x,x,MOUNTAIN VIEW,CA,94039,106610,x
x,x,ATLANTA,GA,30305,125890,x
x,x,TULARE,CA,93274,77330,x
x,x,CARPINTERIA,CA,93013,95923,x
x,x,CHICAGO,IL,60664,86980,x
x,x,SANTA CLARA,CA,95054,81358,x
x,x,SANTA CLARA,CA,95054,164041,x
x,x,SAN DIEGO,CA,92190,99760,x
x,x,CHICAGO,IL,60624,114537,x
x,x,ST LOUIS,MO,,,x
x,x,IRVINE,CA,92604,100000,x
x,x,NEW YORK,NY,,97774,x
x,x,SAN FRANCISCO,CA,94105,106610,x
x,x,REDMOND,WA,98053,118039,x
x,x,NEW YORK,NY,10075,173446,x
x,x,STAMFORD,CT,6903,95058,x
x,x,SAN BRUNO,CA,94066,106610,x
x,x,CHARLOTTE,NC,28269,112400,x
x,x,WALNUT CREEK,CA,94596,113432,x
x,x,BRISBANE,CA,94005,,x
x,x,QUEENS,NY,,102920,x
x,x,DENVER,CO,80249,91970,x
x,x,PALO ALTO,CA,94301,106610,x
x,x,SAN JOSE,CA,95110,50911,x
x,x,BOSTON,MA,2108,50911,x
x,x,TULSA,OK,74103,50911,x
x,x,SEATTLE,WA,98101,50911,x
x,x,HONOLULU,HI,96813,87278,x
x,x,POUGHKEEPSIE,NY,12601,111174,x
x,x,LOUISVILLE,KY,40266,28870,x
x,x,SEATTLE,WA,98118,111710,x
x,x,PORTLAND,ME,4104,50911,x
x,x,NEW YORK,NY,10015,83990,x
x,x,ALEXANDRIA,VA,22336,111840,x
x,x,CHEVY CHASE,MD,20825,106219,x
x,x,MONTVALE,NJ,7645,110690,x
x,x,SEATTLE,WA,98118,111710,x
x,x,SANTA CRUZ,CA,95064,89925,x
x,x,ROSELAND,NJ,7068,84565,x
x,x,EL PASO,TX,79918,50911,x
x,x,VIENNA,VA,22180,101050,x
x,x,SAN BRUNO,CA,94066,,x
x,x,VIENNA,VA,22180,50911,x
x,x,CHATTANOOGA,TN,37402,89065,x
x,x,RALEIGH,NC,27604,84641,x
x,x,BENTONVILLE,AR,72712,76760,x
x,x,DALLAS,TX,75205,118020,x
x,x,AUSTIN,TX,78722,118020,x
x,x,CUPERTINO,CA,95015,89925,x
x,x,PLEASANTON,CA,94588,106610,x
x,x,NEW YORK CITY,NY,10001,49844,x
x,x,LIVONIA,MI,48154,120000,x
x,x,SANTA CLARA,CA,95054,89925,x
x,x,HALIFAX,NS,,93721,x
x,x,WALTHAM,MA,2451,113128,x
x,x,BETHESDA,MD,20813,106219,x
x,x,SANTA MONICA,CA,90405,109584,x
x,x,SAN FRANCISCO,CA,94112,86380,x
x,x,SALT LAKE CITY,UT,84106,76049,x
x,x,DETROIT,MI,48210,50911,x
x,x,NEW YORK,NY,10015,80850,x
x,x,SMITHFIELD,RI,2828,50911,x
x,x,AUGUSTA,GA,30901,50911,x
x,x,SYRACUSE,NY,13202,50911,x
x,x,AUSTIN,TX,78701,50911,x
x,x,HILLSBORO,OR,97123,87485,x
x,x,,CA,,89925,x
x,x,NEW HAVEN,CT,6510,50911,x
x,x,RALEIGH,NC,27601,50911,x
x,x,CHARLESTON,SC,29401,50911,x
x,x,SPRINGFIELD,MA,1103,110367,x
x,x,MENLO PARK,CA,94025,,x
x,x,LAS VEGAS,NV,89118,50911,x
x,x,RICHMOND,VA,23220,68670,x
x,x,SUITLAND,MD,20746,71090,x
x,x,PALO ALTO,CA,94301,121269,x
x,x,SEATTLE,WA,98118,130508,x
x,x,LIVONIA,MI,48154,85351,x
x,x,SAN FRANCISCO,CA,94121,106610,x
x,x,LITTLETON,CO,80121,121587,x
x,x,MOUNTAIN VIEW,CA,94035,98463,x
x,x,NON,OK,,72539,x
x,x,NEW YORK,NY,10015,121110,x
x,x,BOSTON,MA,2127,162626,x
x,x,KANSAS CITY,MO,64101,68116,x
x,x,SAN DIEGO,CA,92101,105233,x
x,x,RALEIGH,NC,27601,99522,x
x,x,SAN BRUNO,CA,94066,99760,x
x,x,ST LOUIS,MO,63117,85444,x
x,x,PALO ALTO,CA,94306,123500,x
x,x,REDWOOD CITY,CA,94061,127548,x
x,x,SAN JOSE,CA,95125,38230,x
x,x,AUSTIN,TX,78722,116828,x
x,x,NEW YORK,NY,10015,80850,x
x,x,DETROIT,MI,48210,120000,x
x,x,CHICAGO,IL,60624,88153,x
x,x,SEVEN CORNERS,VA,,63050,x
x,x,NEW YORK,NY,10015,150000,x
x,x,,NC,,112400,x
x,x,TULSA,OK,74103,82480,x
x,x,,AZ,,,x
x,x,TUCSON,AZ,85735,58692,x
x,x,SEATTLE,WA,98118,90292,x
x,x,CHICAGO,IL,60624,104032,x
x,x,NASHVILLE,TN,37201,56306,x
x,x,,CA,,51204,x
x,x,LOUISVILLE,KY,40290,67500,x
x,x,BOSTON,MA,2127,135930,x
x,x,ROCHESTER,MI,48306,68930,x
x,x,CAMBRIDGE,MA,2238,,x
x,x,WASHINGTON,DC,20435,,x
x,x,,VA,,50911,x
x,x,MORRISVILLE,NC,27560,134475,x
x,x,SILVER SPRING,MD,20906,71090,x
x,x,ANNAPOLIS JUNCTION,MD,,104740,x
x,x,NEW YORK,NY,10015,121110,x
x,x,SACRAMENTO,CA,94203,105233,x
x,x,U S A F ACADEMY,CO,80840,85524,x
x,x,CHICAGO,IL,60624,88153,x
x,x,SAN DIEGO,CA,92119,123500,x
